Gene	logFC	logCPM	PValue	FDR
Uchl5	0.09935441	3.451520713	0.240047502	0.444362974
Tceanc	0.127606304	1.259506646	0.240075632	0.444362974
Zfp317	0.069203131	4.486478115	0.240079755	0.444362974
Arf4	-0.040176301	6.790392778	0.240167112	0.444464688
Slc9a1	0.047146731	6.550581904	0.240210221	0.4444845
Caln1	0.04483184	6.2908405	0.240271846	0.444492562
Naf1	-0.075299292	3.762402069	0.240279387	0.444492562
Tmed8	0.049058573	6.241372588	0.240402788	0.444660875
Ppard	0.057680645	4.791876485	0.240494855	0.444771191
Med31	-0.068420134	3.206667529	0.240549081	0.444811504
S100a13	-0.090678041	2.706856987	0.24100617	0.445494356
Rps29	0.055109002	6.8208507	0.241011807	0.445494356
Glce	0.048274441	5.615800918	0.24103393	0.445494356
Etfb	-0.059110578	4.692958504	0.241048269	0.445494356
Atp5o	0.055867108	7.309996319	0.241222786	0.44575683
1700003E16Rik	-0.064926218	4.793582406	0.241536014	0.446275526
Hspbap1	-0.085737835	2.727434623	0.241608638	0.446349588
Cygb	-0.056553606	5.859846509	0.241681811	0.446424643
Btg2	-0.105168986	4.342511683	0.241777361	0.446541007
Gprasp1	0.054107032	8.68669475	0.241995782	0.446884241
Banp	-0.086924669	4.620730604	0.242108239	0.447031729
Ddhd2	0.044289712	6.284904506	0.242315718	0.447354604
Limch1	0.055302373	6.409223964	0.242403037	0.447455585
Crhr1	-0.07044585	4.712124664	0.242491395	0.447543456
Timm10b	-0.072806139	4.073340695	0.242515893	0.447543456
Lrrfip2	0.080857281	3.959097513	0.242764408	0.447941806
Rbm48	0.103469221	2.081656047	0.242874307	0.448075808
Tnfrsf1b	-0.098682491	2.648875011	0.242917939	0.448075808
Nedd9	0.089207404	3.628839975	0.242935028	0.448075808
Gm14326	0.133084099	1.490523015	0.243086136	0.448281447
Tars	-0.072858209	4.341082085	0.243111882	0.448281447
Fem1b	0.054632252	7.734400041	0.243191909	0.448368739
Celsr2	-0.117714216	9.413096205	0.243274407	0.448460563
Atp8b1	0.153750748	1.516877226	0.24351579	0.448790573
Stk16	0.048927197	5.438878615	0.243518863	0.448790573
Xab2	0.053141479	5.634040596	0.24366228	0.448994559
Cdhr1	-0.246986026	5.220033962	0.243815336	0.449167313
Zfp324	-0.068661856	4.114310346	0.243847892	0.449167313
Zxdc	0.041788838	5.601259077	0.243886643	0.449167313
Rbbp8	0.106337356	1.772153828	0.243891377	0.449167313
Krt77	-0.123967544	1.666767671	0.243980395	0.449167313
Rundc1	-0.046513503	5.897049369	0.243982524	0.449167313
Diaph1	-0.040688791	6.506177482	0.243991336	0.449167313
Agfg1	-0.050665517	6.747608247	0.244017994	0.449167313
Mrps34	0.051457406	5.044304565	0.244059094	0.449182691
Mrps7	-0.053838582	5.176651364	0.244120705	0.449195039
Mrpl40	0.058635091	4.121141699	0.244141456	0.449195039
Fermt1	0.173191699	0.609448215	0.244164045	0.449195039
Nsfl1c	-0.050654732	5.149546741	0.244211287	0.449221702
Stub1	0.04194083	6.650444702	0.244352078	0.44938147
Wbscr16	0.060812632	3.758985625	0.244363664	0.44938147
Nckipsd	-0.055042258	6.516325248	0.244420269	0.449425313
Gpr1	-0.226010992	0.159222244	0.244494715	0.449501943
Mvb12b	0.040872914	7.61573726	0.244555416	0.449553289
B630019K06Rik	0.073497019	5.473404718	0.244628456	0.449559335
Uba2	-0.041329133	6.500510455	0.24465573	0.449559335
Pcdhb8	-0.189222781	1.639381198	0.244657027	0.449559335
Fam45a	0.082385757	4.332295202	0.244741747	0.449654774
Ngfr	-0.136796537	2.514579601	0.244924912	0.449799311
Rragc	-0.046102546	6.178543613	0.244930548	0.449799311
Brk1	0.045112095	7.150767955	0.244935671	0.449799311
Cxxc5	0.037930279	6.707443701	0.244951582	0.449799311
Ccne2	0.114857784	1.663883877	0.24502137	0.449867237
Rsf1	0.074557767	5.517865759	0.245122741	0.449901458
Gmpr	0.04931019	5.330464198	0.245127261	0.449901458
Jade3	-0.097704116	3.00083266	0.245138405	0.449901458
Cln8	-0.043282226	5.619622117	0.24518977	0.449904941
Mki67	-0.192182219	0.56463682	0.245205901	0.449904941
Srp68	0.041127212	6.302096728	0.245334301	0.450074097
Shmt1	-0.198150309	0.388543887	0.245367954	0.450074097
Slc12a5	-0.040965738	9.966922848	0.245396528	0.450074097
Myl6b	-0.070364107	3.664890658	0.245534564	0.45025386
Ccl6	0.176615737	0.297395652	0.24556019	0.45025386
Kcnab1	0.049591023	6.671362979	0.245657463	0.450263769
Ankrd44	0.077454504	3.602350274	0.245678862	0.450263769
Aco1	-0.046991186	5.665328761	0.245719607	0.450263769
Espl1	-0.165928137	0.694951933	0.245730138	0.450263769
Thap7	0.064053035	4.424472936	0.245744984	0.450263769
Pcdhgb2	-0.09646154	3.403157995	0.245762545	0.450263769
Phyhipl	0.042041458	7.442624433	0.246173958	0.450957289
Pigw	0.101444058	1.951694794	0.246231314	0.451002128
Vmn2r29	-0.119976958	1.671230562	0.24634502	0.451150153
Gpr180	-0.048083575	4.669592674	0.246421148	0.451181077
Ppp2r2b	-0.051127821	6.428008729	0.246439709	0.451181077
Rbm39	0.080389277	6.02154098	0.246460582	0.451181077
Eif2ak3	0.048290113	5.258656595	0.246961839	0.452038371
Lypla1	0.094100948	4.208437027	0.247040347	0.452121741
Fxr1	0.076375777	4.53471731	0.247183136	0.452285544
Hydin	-0.103753849	2.380947306	0.247195795	0.452285544
Ilf3	0.042695774	6.337032246	0.247324654	0.452405945
Cep78	0.086429493	3.01008161	0.247327563	0.452405945
Dvl2	0.075975224	3.637672807	0.247387915	0.452411546
Hspb11	-0.109113571	1.89682969	0.247396589	0.452411546
Dmxl1	0.057666112	6.409016462	0.247467896	0.452481622
Clip2	-0.044810669	7.940452602	0.247554637	0.452536637
Cep250	-0.066045254	4.420986001	0.247563966	0.452536637
4930503L19Rik	0.137019069	1.675576933	0.24768971	0.452681584
Grem2	-0.064041031	4.453765446	0.247709264	0.452681584
9930021J03Rik	0.082304806	5.735329932	0.247742831	0.452682617
Plin3	0.068689674	4.112437034	0.247785821	0.452700867
Rab2b	-0.053074023	5.123152396	0.247913075	0.452873039
Aldh7a1	0.039132587	6.369855735	0.24802746	0.45302166
Chsy1	-0.048812169	4.837972932	0.248154801	0.453193904
Psmc2	0.039754962	6.363311972	0.248255937	0.453259431
Gapdh	0.047271449	9.231046439	0.24825677	0.453259431
Ptpmt1	0.049772594	4.711654595	0.248358222	0.453361049
Map4k4	-0.050939202	6.963306987	0.248378529	0.453361049
Zscan12	0.085546363	2.434908268	0.248420281	0.453376929
Adra1b	-0.065074035	4.884307409	0.248478057	0.453422045
Cldn1	-0.160057194	1.831681862	0.248681505	0.453732936
Nlrp6	0.214918345	0.745527536	0.248764462	0.453823929
Nat8	-0.193256536	0.488138129	0.248831655	0.453886144
4930447C04Rik	-0.185215852	0.649253989	0.248898353	0.453947441
Hpgd	-0.157566997	1.479639247	0.24898989	0.454054017
Slc25a47	0.137055636	1.282107002	0.249112067	0.454216434
Pdcl3	-0.084768816	3.263464519	0.249314239	0.454524644
Map3k14	0.089174055	2.745009639	0.249441264	0.454580717
Tll2	-0.201283876	0.116571934	0.249492413	0.454580717
Atp6v1b2	0.040414597	10.06695184	0.249521253	0.454580717
Rfxap	-0.071256331	4.085349002	0.24954925	0.454580717
Sptssa	-0.089813143	3.849267222	0.249569627	0.454580717
Eif2s3x	0.087880375	3.534354265	0.24958092	0.454580717
Adh5	0.045803317	5.418332085	0.249630586	0.454580717
Wnt10a	-0.077636715	3.662590664	0.249667322	0.454580717
Ift57	-0.070596379	4.360361913	0.249671928	0.454580717
Plekhm1	0.055734275	5.60270288	0.249676396	0.454580717
Phf14	0.072508089	4.223882301	0.249753518	0.454660784
Dusp19	-0.075080054	3.447034758	0.249813089	0.454708884
Tbc1d8	0.048278794	5.027417556	0.249863278	0.454739894
9330133O14Rik	-0.097342538	2.898502648	0.250017697	0.454949774
Setd3	-0.038043318	7.098473293	0.250044933	0.454949774
Ice1	-0.055627982	6.480456487	0.25008985	0.45497115
Cyb5a	-0.046363229	5.400386382	0.250384039	0.455445944
Slc2a8	-0.055316688	4.32703172	0.25048301	0.455513385
AU040320	-0.042972038	6.6898524	0.250490844	0.455513385
Ndufb3	0.046531535	5.133179689	0.250520739	0.455513385
Srf	-0.053995226	6.356636984	0.250620638	0.455634632
Apc2	-0.037848448	8.41774574	0.250656435	0.455639321
Zic3	0.131111184	1.953982184	0.250908535	0.456037151
Syde2	0.10633403	2.063418192	0.251007501	0.456146067
Bmp4	-0.133640984	1.086705638	0.251034968	0.456146067
Itgb1	-0.063784821	5.581555012	0.251231353	0.456442446
Adss	0.065551672	5.504229565	0.251301772	0.45650992
Msh3	0.054794098	4.125433655	0.251396384	0.456585979
Zfp512b	0.049444125	6.209038645	0.251425887	0.456585979
Fancb	-0.147103524	1.047102996	0.251482771	0.456585979
Sigirr	0.195534335	0.141615619	0.251492953	0.456585979
Sass6	0.124493575	1.80225697	0.251516352	0.456585979
Hepacam	-0.045115879	6.678442729	0.251543358	0.456585979
Ino80	0.059099995	4.878361187	0.251581433	0.45659467
Mark4	-0.045607694	6.282380342	0.251700428	0.456750201
Pgap1	-0.060382299	5.788501679	0.251898371	0.457042517
Chrnb4	-0.345841136	0.179964566	0.251953405	0.457042517
Pomc	-0.25740575	0.812511147	0.251978947	0.457042517
Mlx	-0.054742149	4.712831344	0.251994791	0.457042517
Baalc	0.037126339	8.073335	0.25206732	0.457113621
Lnpep	0.057436146	6.957853526	0.252111005	0.457132406
Alkbh7	0.06364961	3.567484009	0.252191438	0.457217811
Dr1	-0.0723528	4.86709577	0.252230414	0.457228041
Armcx6	0.137837079	1.528221693	0.25228865	0.457273179
1810026B05Rik	0.112789985	2.925946622	0.252342326	0.457310039
Zdhhc18	0.055863332	5.177853718	0.252398569	0.457351542
Nipal4	0.112695646	2.470828555	0.252432247	0.457352151
Loxl2	-0.175502936	0.30070133	0.252709634	0.457794249
Cenpb	-0.040941322	7.666497196	0.253120446	0.458477903
Ankrd23	-0.195006736	0.22947905	0.253283919	0.458713431
Fam212b	-0.04999552	6.949582255	0.253352139	0.458776408
Dennd4b	0.044634448	6.38416025	0.253432258	0.458860914
Med13l	0.046892278	7.665887459	0.253498749	0.458920725
Ly6e	0.049660027	7.514031717	0.253557152	0.458965882
Tnfaip8l2	-0.169860875	0.449433021	0.253609551	0.458967658
Ttc39a	0.166072384	1.043272875	0.253625053	0.458967658
Zbtb42	-0.193645349	0.476750591	0.253668921	0.458986491
Reck	0.084596919	3.326237927	0.253916722	0.459359685
Alad	-0.048919226	4.677586711	0.253942152	0.459359685
Mga	0.057334808	6.382186251	0.253976512	0.459361263
Nrbp2	-0.05045202	5.6151156	0.254070222	0.459444496
Psd	-0.056720549	9.225734868	0.25408952	0.459444496
Tm9sf1	-0.049874169	5.443062974	0.25414803	0.459489723
Serbp1	0.075067756	6.710382431	0.25421089	0.459542802
Zfp599	-0.149384195	1.321850054	0.254334771	0.459706161
Fam78a	0.09143509	3.214680631	0.254443241	0.459841626
Cct6a	-0.052871714	6.975620274	0.254491493	0.45986824
Casp6	-0.133047937	1.181669349	0.254585484	0.459934813
Dpp8	0.058745942	7.51055055	0.254610086	0.459934813
Trub1	0.058524312	4.143241318	0.254628925	0.459934813
Neu2	-0.079410264	2.506755451	0.25471852	0.460036068
A230065H16Rik	-0.156409637	0.871773753	0.254914792	0.460287851
Scnn1a	-0.08768036	2.456627012	0.254925042	0.460287851
Hadh	-0.063762502	4.523853507	0.255025376	0.460408407
Bola2	-0.078043338	3.784440016	0.255171463	0.460611523
Layn	-0.12246561	1.417205019	0.255220045	0.4606386
Tulp4	-0.069191815	7.606956523	0.255393285	0.460890632
Coro7	0.048649615	6.245369342	0.255493802	0.461011375
Ctu1	0.069733514	3.899061763	0.255546704	0.461046184
Zc2hc1a	0.062902877	5.720991297	0.255684153	0.4612335
Polr3k	-0.063959936	4.713778494	0.255780446	0.461306959
Kcnk1	-0.040530136	6.671773693	0.255819799	0.461306959
Cbll1	0.063816612	4.305943207	0.255825766	0.461306959
Rnf165	-0.047183167	6.240686554	0.255960921	0.461490004
Wdr12	-0.048216673	4.764376526	0.256026753	0.461502853
Mcts1	0.055100569	4.504378132	0.256054488	0.461502853
Chmp1b	-0.096451547	3.706965257	0.256069797	0.461502853
Cflar	-0.074646933	3.749717899	0.256102625	0.461502853
Cacna1c	-0.042656712	7.469818385	0.256144247	0.461517226
Gcn1l1	-0.045816158	7.568377354	0.256306865	0.461749313
Slc39a11	-0.058098222	4.258022684	0.256340382	0.461749313
Ccdc34	-0.154834871	1.190399729	0.25640952	0.461754811
Psmc3	-0.042859121	6.980182555	0.25641076	0.461754811
Gpat4	-0.045085681	7.02884218	0.256566455	0.461974541
Tlr2	-0.169720934	0.52604078	0.256704003	0.462040701
Fam126b	0.061879209	6.965367736	0.256704064	0.462040701
Chtf8	0.047628794	6.724592627	0.256704249	0.462040701
Tril	-0.051370839	6.243495089	0.256853091	0.462247946
Xpo7	-0.043043104	6.996438728	0.257086083	0.46260656
Zscan20	-0.072656945	3.26532282	0.257252543	0.462750253
Eif3j1	0.134977764	2.141877403	0.257266751	0.462750253
Ddit4	0.086651788	5.923590864	0.257267145	0.462750253
Slc19a1	0.062158746	4.323399541	0.257402517	0.462933043
Pcdhga5	-0.080390433	3.982501348	0.257496878	0.463005849
A230057D06Rik	-0.100897549	3.049730022	0.257510507	0.463005849
Ccdc112	-0.122417916	1.799755739	0.257765769	0.463404069
Sept8	-0.035469443	7.675500893	0.257912125	0.463606424
Slc27a1	-0.041944652	6.325499781	0.258204028	0.464070315
Cdc37l1	0.062582762	6.258816401	0.258518147	0.464574011
Amigo1	0.03766703	7.545757195	0.258697564	0.464835536
Cd38	-0.129084159	2.79296646	0.258825189	0.464845993
Sirpa	-0.040849975	9.297385292	0.258833422	0.464845993
Timm21	0.09910449	2.094464336	0.258874107	0.464845993
Larp7	0.10884473	2.362701631	0.258891869	0.464845993
Trim26	0.056609798	4.374400802	0.25890162	0.464845993
Cd93	-0.088416546	3.308257979	0.258936027	0.464845993
Nbeal2	-0.067980223	3.824178503	0.258940602	0.464845993
Tmem29	-0.071561021	3.412214395	0.259001839	0.464895083
Erbb2ip	0.073728022	6.155892781	0.259047729	0.464916617
Mblac1	0.101335893	2.06820962	0.259111976	0.464921007
Asf1a	0.089228183	3.099535528	0.259141717	0.464921007
Cmya5	0.080341681	2.923880287	0.259151857	0.464921007
Swap70	-0.080670689	3.17827387	0.259282445	0.464947379
Srprb	-0.052341277	5.365191632	0.259322005	0.464947379
Shprh	0.053765082	5.593668716	0.259421377	0.464947379
Mgat4b	-0.051197607	6.213549398	0.259448977	0.464947379
Adgra3	-0.055765915	4.828420506	0.259452977	0.464947379
Rab33b	0.083044556	4.544116401	0.259461145	0.464947379
Efemp2	-0.068428833	3.186807562	0.259490355	0.464947379
Gata2	0.126555359	1.83009574	0.259500371	0.464947379
Gjb1	0.075661205	4.041813125	0.259552254	0.464947379
Foxred1	0.058354336	4.685944456	0.259559199	0.464947379
Ddx20	0.068481784	3.772796156	0.259577549	0.464947379
Sipa1l1	-0.041458764	9.305817726	0.259578362	0.464947379
Gars	-0.037445954	7.412244745	0.25963157	0.464947379
Tmem215	0.067225184	3.315075827	0.259641096	0.464947379
Npc1l1	-0.160054725	0.520363707	0.259755238	0.465091058
Mst1r	-0.200530471	0.520847199	0.25993542	0.465321163
Cyp4f16	-0.105147319	1.675136448	0.259951598	0.465321163
Chd1l	-0.070218543	3.241214802	0.26033568	0.465947877
Cidea	-0.15971853	0.845966874	0.260612575	0.466338577
Tmbim6	-0.035900072	8.760674921	0.260650225	0.466338577
Ndufa12	0.051471943	5.258121571	0.260655965	0.466338577
Tesc	-0.066142175	5.060899466	0.260733477	0.46641642
Mrpl35	-0.049497028	5.057214068	0.261346239	0.467451605
Paip2b	0.046782375	6.426373405	0.261447815	0.467572318
Adam17	-0.07564192	3.626493888	0.261689591	0.4679437
Trmt112	0.07193352	3.534035614	0.262069906	0.468562683
Dnajc25	-0.135120428	1.117871792	0.262118643	0.468588743
Pja1	0.033023739	7.589241759	0.262237597	0.468740308
Ddx47	0.050370543	5.660983637	0.262307767	0.468775761
Kctd12b	-0.125540751	1.668128414	0.262325782	0.468775761
Krtcap2	-0.061207323	4.706025738	0.262396095	0.468837373
Dmwd	0.042659463	7.208212538	0.262429242	0.468837373
Acat1	-0.041212294	5.994680833	0.262476533	0.468837373
Smad6	-0.15119951	1.453746641	0.262496976	0.468837373
Pemt	0.169500636	0.828168214	0.262680974	0.46909422
Fra10ac1	0.152362245	1.282673644	0.262709178	0.46909422
Tmem45a	0.170547872	0.517914715	0.26274466	0.469096512
Rgp1	0.042945609	5.823578189	0.262797692	0.469130132
G6pdx	0.04705398	5.386140562	0.262845887	0.469155111
Mxd1	-0.045685959	5.479162859	0.262885496	0.46916476
Ankrd37	0.10618717	1.806676934	0.263014871	0.46933459
Kdm3b	0.033070171	6.567146222	0.263265088	0.46971998
Ivd	-0.046317522	5.754601819	0.263318048	0.469729176
Cntn6	-0.071429161	3.848664176	0.26333873	0.469729176
Lman1	-0.061576295	4.668731312	0.263387951	0.469743585
Pla2g6	-0.064520108	4.576115968	0.263443936	0.469743585
Gprasp2	0.06287554	7.090620777	0.263457192	0.469743585
Smagp	-0.206264761	0.127044316	0.263517178	0.469743585
Nifk	-0.058400953	4.275318636	0.26352482	0.469743585
Tmem151a	-0.04659267	8.229573882	0.263552281	0.469743585
Elp3	0.037442905	6.771932924	0.263677417	0.469905563
C730002L08Rik	-0.129705305	1.499131139	0.263803526	0.470069235
Pecam1	-0.075583168	4.280976988	0.263895755	0.470172499
Alg9	0.044544742	5.014462291	0.263999307	0.470249636
Qser1	0.070677003	4.219248863	0.264033355	0.470249636
Tmem120b	0.084350523	2.901335561	0.264041897	0.470249636
Tmem17	-0.101032523	2.520661669	0.264265776	0.470587258
Taco1	-0.052933442	3.748397645	0.264371202	0.470713886
She	-0.110202551	2.402156074	0.264445196	0.470784524
Rps20	-0.043144635	6.329329433	0.264543694	0.470885889
Kctd18	0.084760552	2.710266965	0.264586134	0.470885889
Paics	-0.05388882	6.376923852	0.264721485	0.470885889
Cmc4	-0.139698188	1.093991481	0.264733661	0.470885889
Tmod1	0.061990034	5.295835262	0.264744696	0.470885889
Gpr19	-0.071405175	4.186792483	0.264757196	0.470885889
Tceal6	-0.056024666	4.675095902	0.264764037	0.470885889
Timm23	0.066499608	3.217302661	0.264776763	0.470885889
Lats1	0.062856619	5.525284366	0.264856234	0.470915993
Tpp2	0.057418789	5.624720368	0.264862353	0.470915993
Gucy2e	-0.136052441	1.497957806	0.264950604	0.471011851
Axl	-0.046156281	6.084040665	0.265054129	0.471134831
Cited2	0.073046623	5.136294794	0.26535188	0.47155469
Caprin2	0.137082592	1.244648188	0.265359091	0.47155469
Ppp1r12c	0.04763984	6.948257911	0.265413636	0.471590524
Pcnx	0.037983137	8.047229744	0.265553138	0.471777282
Dlc1	-0.041356832	6.968368287	0.265626966	0.471847331
Dapp1	-0.127714333	1.79427102	0.266107266	0.472639308
Pard6b	0.067677057	3.253131351	0.266171784	0.472692692
Atp1b3	0.043616991	6.303243711	0.266261469	0.472790754
Upp2	-0.085503563	3.240559544	0.266347097	0.472800673
Mt3	-0.056043201	7.351832835	0.266391604	0.472800673
Lyrm2	-0.068842835	3.364919361	0.266431364	0.472800673
A730056A06Rik	-0.109629628	1.737375794	0.266436523	0.472800673
Slc7a1	0.04131487	6.441110808	0.266439397	0.472800673
Ap5m1	0.066933062	3.844011986	0.266483861	0.472818409
Slc5a7	-0.101184297	2.616824133	0.266524632	0.472829589
Rhbdd1	0.07425407	3.220433058	0.266894475	0.473400277
Armcx3	0.077764356	3.441488694	0.266934122	0.473400277
9430015G10Rik	0.069018225	3.475902283	0.266970125	0.473400277
Rpl36	0.053490532	5.207948453	0.266984366	0.473400277
Pcdh1	-0.050162394	8.103349445	0.267081589	0.473489447
CYTB	-0.063450773	10.25748954	0.267103692	0.473489447
Dusp12	-0.084291851	3.234473853	0.267163296	0.473530013
Smurf1	0.046629785	6.358077937	0.267195619	0.473530013
Aasdhppt	-0.061495445	4.716009685	0.267325879	0.473644205
Npr2	-0.050589871	5.21923308	0.267361727	0.473644205
Arhgap39	-0.053957988	6.753242621	0.267363642	0.473644205
Mtr	-0.051731176	4.058871567	0.267421725	0.473685924
Aip	-0.051472959	6.260946757	0.267880956	0.474433352
Armt1	0.046239908	4.456758722	0.267912863	0.474433352
Prr7	-0.058914307	5.42025308	0.268070861	0.474630167
Plp1	0.060779253	9.919168162	0.268093208	0.474630167
Dnaic1	0.108429192	1.594815806	0.268185405	0.474680069
Nup107	-0.062645028	3.85992542	0.268190606	0.474680069
Kxd1	0.057624427	4.382019007	0.268388832	0.47496963
Bex2	0.037445845	7.070014181	0.268455942	0.47500975
Plekhh1	-0.057146805	6.124001303	0.268489743	0.47500975
Ppp2r1a	0.042183678	9.52124089	0.26851539	0.47500975
Rab28	-0.041522421	5.797211244	0.2686749	0.475230639
Gcdh	-0.05700912	4.346563612	0.268912226	0.475589093
Mtmr2	-0.04747998	5.502752796	0.268987464	0.475602076
Ggps1	0.065125258	4.627808318	0.268988912	0.475602076
Kcnj12	-0.06527189	4.823933776	0.269076559	0.475695728
Rpl7a	0.048717782	6.952162856	0.269175622	0.475809537
Tmem130	-0.051158912	8.072357912	0.269515243	0.476348485
Tldc1	-0.065054559	3.692677054	0.26978464	0.476694821
Fahd2a	0.062846455	3.526768942	0.269810242	0.476694821
Tceal1	0.106211121	3.632071309	0.269815455	0.476694821
Cux2	-0.0382609	6.98839005	0.269916179	0.476811362
Rapgef2	0.044870082	7.915197982	0.269997472	0.476893552
Uqcrh	0.053124412	6.927760224	0.270268252	0.477310366
Pafah1b2	-0.04751712	7.922160895	0.270405327	0.477490972
Csf2ra	-0.090638124	2.286504333	0.27045693	0.477520622
Shc4	-0.088552878	2.349225242	0.270494574	0.477525621
Mrps21	-0.076625559	3.19474741	0.270719003	0.477860321
Ovca2	0.069175827	3.780993863	0.270862089	0.478051374
Pgm3	-0.076535472	3.480295029	0.271140532	0.478466036
Tmem223	-0.062078914	4.150742931	0.271166798	0.478466036
