Gene	logFC	logCPM	PValue	FDR
Uaca	0.104534241	3.513665502	0.238168059	0.522472955
Atp6v0e	0.080456318	5.645299376	0.238201047	0.522472955
Zfp706	0.079760267	5.807580972	0.238212371	0.522472955
Oprd1	0.083807905	4.630819231	0.238370432	0.522678435
Rps21	0.120363776	3.058830674	0.238419768	0.522678435
Clasrp	-0.06688433	5.141519689	0.238442723	0.522678435
Kmt2d	-0.063786257	7.057891669	0.238454418	0.522678435
Cnksr3	0.087958336	4.510463522	0.238522741	0.522683818
Actg1	0.113011911	4.599905201	0.238531055	0.522683818
Cdkl5	0.052604581	8.30746268	0.238583409	0.522717257
Cfap52	-0.16699994	1.280593569	0.238778663	0.523006592
Wars	-0.051624351	5.129773427	0.23881833	0.523006592
Zfp335	-0.069630757	4.426568159	0.238826811	0.523006592
Catip	-0.145793778	0.757621608	0.238916444	0.523121586
C230037L18Rik	-0.125064049	2.581450028	0.238959695	0.523135003
Ndufa6	0.076541887	4.139867695	0.239043878	0.523238013
Apaf1	0.053615313	4.876784046	0.239140483	0.523368176
AW554918	0.061857272	6.724360798	0.239211952	0.523443295
Nrip3	-0.080185466	5.516090208	0.239332826	0.523626484
Echs1	0.065318861	3.824439389	0.239524949	0.523948039
Pm20d2	0.08082558	3.021807558	0.239555827	0.523948039
Hipk1	0.058161091	7.284320262	0.239610614	0.523948039
Cacna2d1	0.062585611	9.957556572	0.239634296	0.523948039
Pld2	-0.081192759	3.543486733	0.239665701	0.523948039
Lrfn5	-0.093344222	9.83180258	0.239842852	0.52425399
Med15	-0.060006543	6.452442078	0.239971413	0.524453652
Trip6	-0.142825168	1.130825124	0.240366357	0.52523534
Narf	0.047826373	5.063497959	0.240446347	0.525249008
Chil1	0.217323988	0.320311788	0.240447158	0.525249008
Dera	0.087606686	2.638297733	0.240589958	0.52540126
Sgms1	0.066600438	8.035311522	0.240622763	0.52540126
Gpr176	-0.063220565	4.424919121	0.240628706	0.52540126
Eps15l1	-0.059614533	6.946892801	0.240680117	0.5254321
Crybb1	-0.161001632	0.939208563	0.240838479	0.525696382
Rhbdl2	-0.184226545	0.128145158	0.240933801	0.525823001
Smc1a	0.047816211	5.104878859	0.241001353	0.525846997
Wbp11	0.057231459	4.790228605	0.241064058	0.525846997
Adgra2	-0.095333761	4.230055314	0.24106619	0.525846997
Nptn	0.050187517	9.166010254	0.241094057	0.525846997
Capn2	0.050318217	5.463904098	0.241154968	0.525898455
Rarb	0.117150356	8.145134628	0.24124936	0.526022897
Rad51c	0.092725339	2.422483624	0.241341225	0.526096852
4430402I18Rik	0.080418075	3.254723617	0.241357944	0.526096852
Uqcr11	-0.074147671	3.461986405	0.241434957	0.526140702
Dkc1	0.072352002	3.281823192	0.241452733	0.526140702
Mta2	-0.063549087	4.149723052	0.241663297	0.526518117
Fhl2	0.072866313	6.184875939	0.241746071	0.526617041
Tmem43	-0.066906533	3.768327115	0.241898755	0.5268682
Rnf32	-0.057657689	4.995444121	0.242041464	0.527012858
Sf1	0.048431788	6.785266126	0.242046364	0.527012858
Meis3	-0.077573151	2.789070611	0.242077365	0.527012858
Pgrmc1	0.126376884	5.570342692	0.242119543	0.527023262
Tmsb4x	0.126015882	5.824810868	0.242306789	0.527300538
Ass1	-0.101735613	2.888062673	0.242321763	0.527300538
Rsl1	-0.092546837	2.992037711	0.242400995	0.527391512
Kyat1	-0.080108128	3.717204194	0.242472675	0.527466029
Mir9-3hg	-0.081275064	6.907270149	0.242546047	0.527544204
Ubc	-0.064264707	4.860554765	0.242607276	0.527595946
Ttc39a	0.097676593	2.512078985	0.242828245	0.527995005
Celf4	-0.049258534	8.762236319	0.24291207	0.528095787
Il10rb	-0.105395357	2.726652622	0.24297948	0.528160856
Grb10	-0.065901859	6.85608772	0.243050041	0.528232754
Sprn	-0.06315302	5.410176757	0.243145861	0.528349549
Inpp5j	-0.08416393	4.86415916	0.243178766	0.528349549
Pik3ca	0.07556816	6.014329601	0.243290028	0.528509801
Sun1	0.065189755	6.894064702	0.243446258	0.528767674
4933431E20Rik	0.059879091	5.149880047	0.243616461	0.528963045
Tmed9	0.077982259	3.93473369	0.243717602	0.528963045
Stk3	0.064033222	6.799452687	0.243740934	0.528963045
Mboat1	-0.083865526	3.192842461	0.243760747	0.528963045
Ufc1	0.0667564	3.442597751	0.24378151	0.528963045
Golph3l	0.071402705	4.055533807	0.243784296	0.528963045
Lrrfip1	-0.071849986	7.567152119	0.243808776	0.528963045
Upf3b	0.069632558	4.911579168	0.243836499	0.528963045
Aldh1l1	0.058131697	4.752731805	0.244008148	0.529253936
Zwilch	-0.129404385	2.114913574	0.244087678	0.52934496
Prdm8	0.099414071	3.403186586	0.244205897	0.52951985
Sgsm3	-0.052932954	5.036620891	0.244479308	0.530031139
Slc25a15	-0.079884938	3.249542994	0.244575053	0.530157153
Prkar1b	-0.055489335	7.491213085	0.244685455	0.530314892
Rabl6	-0.053826232	6.288109538	0.244886587	0.530669195
Pfdn6	0.108830116	1.609575706	0.245084255	0.531015886
Tbc1d13	-0.062460141	4.328944546	0.245451311	0.531729419
Lrp2	-0.199013659	1.879884382	0.245523694	0.531804471
Trrap	-0.065504777	8.018221715	0.245647471	0.531990805
9530052E02Rik	-0.073347814	4.298659353	0.245787137	0.532191194
Ift52	0.060450024	4.632457656	0.245815532	0.532191194
Prkcd	0.220147949	3.946023769	0.24598508	0.53247646
Caln1	0.06334984	7.690469435	0.246051622	0.532538697
Ramp2	-0.153516839	2.127863598	0.246111328	0.532586123
Crtap	0.112378689	1.821966189	0.246215102	0.532728882
Akr1b3	-0.073256201	3.039724014	0.246415791	0.532972505
Scamp5	0.051887248	6.852780405	0.246427122	0.532972505
Pyroxd1	0.057909947	4.229260802	0.246463814	0.532972505
Btbd7	-0.048561411	6.944934866	0.246478982	0.532972505
Hes5	-0.147696172	2.092069826	0.246638451	0.533235509
Bcl6b	-0.195332773	0.317703537	0.246695892	0.533277882
Pik3r4	0.049418958	5.359712478	0.246834776	0.533430723
Sugp1	0.058404836	5.40841309	0.246842304	0.533430723
Polb	-0.055871324	6.516566636	0.247165503	0.534047265
Ddx58	-0.090851194	2.357217864	0.247400305	0.534412943
Ep300	-0.046993506	7.587839419	0.247441032	0.534412943
Armc5	-0.099932542	2.456882337	0.247461821	0.534412943
Spg21	0.055334209	4.293883841	0.247486437	0.534412943
Neurl4	0.094151056	5.253622374	0.247570315	0.534512162
Suv39h1	0.070738702	3.323325696	0.247628991	0.534556946
Fmnl1	-0.086807538	4.928027256	0.24767049	0.534564642
Wdr95	-0.130733255	1.439451587	0.247739622	0.534567376
Cdkn1c	0.176157487	0.549231684	0.247747625	0.534567376
1110002L01Rik	-0.077596514	4.214485965	0.247844411	0.534694341
Atp6ap2	0.071628966	6.094609278	0.247998748	0.53483632
Ky	0.101058527	2.975172218	0.248015941	0.53483632
Zfr	0.052096454	8.71666519	0.248143313	0.53483632
Phka1	-0.053728693	6.180309494	0.248152521	0.53483632
Hist1h4d	0.202624125	2.760739901	0.248176587	0.53483632
Polr3f	0.051711708	4.776306513	0.248195053	0.53483632
Slc16a7	0.062190181	6.461617871	0.248209764	0.53483632
LOC100043315	0.151196749	1.262970375	0.248213847	0.53483632
D130017N08Rik	0.085718599	2.392799608	0.248327595	0.534958826
Tmem261	-0.1279496	1.495249389	0.248429537	0.534958826
Gpr3	-0.127858734	1.730850759	0.248474443	0.534958826
Rasip1	-0.163609507	2.587388989	0.248483487	0.534958826
Sec14l1	0.054843774	6.930619117	0.248485679	0.534958826
Spock2	0.06297069	7.736713978	0.248498472	0.534958826
Epha3	0.122774091	7.193778456	0.24860079	0.534972141
Asic2	0.182152355	9.530086048	0.248615727	0.534972141
Zc3h3	-0.065729128	5.579941526	0.248618546	0.534972141
Ccdc162	-0.130545629	1.868146959	0.248711248	0.535012715
Inafm2	0.092244323	3.596121952	0.248713334	0.535012715
Sh3bp4	-0.06863893	5.423197151	0.248771711	0.535056616
Snx29	-0.059841653	7.087582962	0.248856235	0.535087214
Mapk8ip2	0.089579705	6.059885345	0.248861879	0.535087214
Kif1a	0.072654265	8.68811697	0.249010599	0.535228991
Rnh1	0.055122716	4.325177852	0.249048985	0.535228991
Anapc1	0.053137647	7.398372526	0.24905977	0.535228991
Ctnna2	0.12669776	10.73003569	0.249097857	0.535228991
Ly86	-0.11556326	2.734729477	0.249149622	0.535228991
Zbtb22	0.093371163	2.645527423	0.249209676	0.535228991
9330162012Rik	-0.13005977	1.178871182	0.249230426	0.535228991
Rock1	-0.053808811	7.776978225	0.249231666	0.535228991
Tatdn1	0.048252839	5.913499771	0.249300422	0.535269025
Slc16a9	0.145423971	2.519517112	0.249343461	0.535269025
Btbd19	-0.101583342	1.695419853	0.249369274	0.535269025
Aqr	0.047928091	6.392637484	0.249402244	0.535269025
Zfyve26	0.058813983	5.352137877	0.249467044	0.535324537
Fezf2	0.093025793	3.166143368	0.249504085	0.535324537
Ypel2	-0.076130661	6.979838387	0.249732976	0.53573407
Flrt1	0.063792787	4.901238238	0.249818948	0.535836928
Ing2	-0.062499697	3.868457332	0.249957307	0.536052104
Rpl32	0.108105649	3.116410181	0.250008994	0.536080683
Wars2	0.059583996	4.569354176	0.250046717	0.536080683
Adat1	0.0803113	4.20731885	0.250206682	0.536342039
Kbtbd7	0.10993595	4.192804989	0.250382477	0.536562575
Igsf21	-0.060981717	6.201968162	0.250385715	0.536562575
Efcab6	-0.06891123	5.004719557	0.250490069	0.536704584
Ubqln1	0.046842964	6.622846889	0.25053474	0.536718692
Szrd1	-0.077513034	4.902257397	0.250733996	0.537017601
Pacs1	-0.047589668	6.386247459	0.250781284	0.537017601
Gdap2	-0.046450118	5.737065672	0.250788592	0.537017601
Cnot6	0.049724123	6.385919732	0.250988608	0.537295231
Gm4944	0.101801038	4.150374329	0.250994501	0.537295231
Btg2	-0.138424617	3.706939664	0.251155703	0.537558651
Mboat2	0.055078064	7.160313317	0.251339853	0.537814992
Mir9-1	-0.187601545	0.117422995	0.251354594	0.537814992
Otx2os1	0.169748438	1.207621742	0.251389963	0.537814992
Nudt5	-0.068680763	4.059837897	0.251589472	0.53813628
Atr	0.065704529	6.350839956	0.251616516	0.53813628
D330023K18Rik	0.11036034	1.441322142	0.251668657	0.538166118
Kcnv1	0.09023806	5.545988738	0.251743095	0.53824362
Smarcad1	0.054732396	7.188600055	0.251824531	0.538336057
Wdr5	-0.072117797	4.679174358	0.251897363	0.538410077
5930430L01Rik	0.103436157	2.493030365	0.252246044	0.539055542
Zfp36l1	-0.091900777	3.687591337	0.252275851	0.539055542
Prdx5	0.094724808	3.525242432	0.25238019	0.539135817
Mzt1	0.059044822	5.034239776	0.252389936	0.539135817
Noa1	-0.078610235	3.418208475	0.252490974	0.539165609
Map3k13	0.071246094	4.870663027	0.252506308	0.539165609
Macrod2	0.116790805	10.53982317	0.252553385	0.539165609
Rps23	0.120415379	2.895177957	0.252614484	0.539165609
Epas1	0.112961803	6.877930806	0.252754704	0.539165609
Lmln	-0.063814071	4.601184096	0.252770908	0.539165609
Kcnj2	0.07981687	4.755991171	0.252779973	0.539165609
Setbp1	0.076777342	8.430740578	0.252784062	0.539165609
Wapl	0.053842564	7.065010923	0.252784736	0.539165609
Skiv2l2	0.049422818	6.399331694	0.252786487	0.539165609
Arpc5l	-0.074458686	4.734570899	0.252902532	0.53933149
Ppp4r4	-0.06711842	6.896005938	0.25305819	0.539581784
Zswim3	-0.109588358	3.874367588	0.253343355	0.540108102
Ncapg	-0.185525798	0.198027606	0.253418101	0.540185732
Arrdc2	0.143783914	3.037457295	0.253517743	0.5403164
Elovl4	0.05845371	5.236161374	0.253587193	0.540382689
F8a	0.116233237	2.122601055	0.253829216	0.540742256
Zfp282	-0.056305295	5.145189117	0.253832672	0.540742256
Cpe	0.084631899	8.888717747	0.253873653	0.54074781
Ddx27	-0.07983288	3.903651426	0.254057162	0.541000528
Nt5m	-0.070154723	5.114805376	0.254070319	0.541000528
2900092D14Rik	0.095261241	3.930062805	0.254109213	0.541000528
Kif13a	-0.046936581	6.327683065	0.254197739	0.541000528
Map3k1	-0.089879017	5.802141397	0.254204038	0.541000528
Irgm1	0.117932593	2.310472041	0.254256141	0.541000528
Chn1os3	-0.171639672	0.678344137	0.254261034	0.541000528
P3h2	-0.07755143	5.264363568	0.25432372	0.541052213
Gm1604b	0.083096014	2.611961645	0.254546731	0.54144491
Rtn3	0.049722717	8.923118765	0.254656661	0.541556879
Lrp10	-0.068287634	3.434565048	0.25471209	0.541556879
Grid2	0.130965078	9.904946663	0.254738494	0.541556879
Ddah1	0.088231013	5.726605585	0.25475309	0.541556879
Sp3os	-0.066062984	3.884666177	0.254803772	0.541582919
Ttc23	0.079015221	3.501153612	0.254963936	0.541762416
Maea	-0.049038936	5.800394011	0.255028887	0.541762416
Slc35f6	-0.051950599	4.418114925	0.255051817	0.541762416
Ralgapa2	0.062685129	8.044214971	0.255053686	0.541762416
Ybx1	-0.050766965	6.114454071	0.255080445	0.541762416
Tsen34	-0.074577764	3.173683238	0.255201035	0.541936857
Rbbp9	-0.069951779	3.761791671	0.255277879	0.541956316
E130311K13Rik	0.072926256	3.056160412	0.2553037	0.541956316
Harbi1	-0.092628194	2.414916727	0.255369545	0.541956316
Pxmp4	-0.109187358	3.703752085	0.255386416	0.541956316
Ndufb8	0.076662711	3.825487973	0.25542005	0.541956316
Zfp385a	-0.077036681	4.875346555	0.255495533	0.541956316
Samm50	0.054418399	5.159034227	0.255497056	0.541956316
Gareml	-0.085699472	2.956332427	0.255517866	0.541956316
Nit1	-0.0768742	3.304887064	0.255614007	0.542078644
Slc25a1	-0.094883546	2.851494706	0.255718359	0.542111864
Naalad2	-0.151286407	1.16397767	0.255721069	0.542111864
Efr3b	0.047127851	7.234262183	0.255799159	0.542111864
Gm21992	-0.082006268	4.64443213	0.255818746	0.542111864
BB557941	-0.115429713	1.403835734	0.255822019	0.542111864
Tnip1	-0.058875657	4.55604953	0.255875869	0.542128167
Rab29	-0.15466584	0.77015606	0.255974885	0.542128167
Otud3	-0.08180104	4.319532271	0.256000197	0.542128167
Emc2	-0.051172714	6.716020798	0.256003464	0.542128167
Lrrc55	-0.075078419	4.001038064	0.256022066	0.542128167
Nol10	-0.045083098	6.099299002	0.256128163	0.542207586
Nmt1	0.051409354	5.938144275	0.256136524	0.542207586
Pura	0.051921584	4.691889527	0.256434879	0.542698181
Dpm1-adnp	-0.103267374	2.091988593	0.256445301	0.542698181
Ncbp3	-0.0586257	5.114095252	0.256597817	0.542906341
Rpl24	0.068289758	3.578434601	0.256620716	0.542906341
Nkap	0.063016451	4.189974049	0.256680322	0.542909348
9430041J12Rik	0.064622289	4.076069435	0.25669919	0.542909348
Tldc1	-0.107079697	3.521179072	0.257044264	0.543557587
Uhrf1bp1l	0.043339152	6.897519433	0.257320813	0.543994724
Mmadhc	0.053161178	5.275446305	0.25735775	0.543994724
Abcc8	0.063725327	4.774328622	0.257366791	0.543994724
Blcap	-0.056911425	6.024173387	0.257463478	0.544117476
Capzb	-0.060779718	6.8192887	0.257580423	0.544282999
Chrm2	0.12504095	6.453704013	0.257633008	0.544312497
Art3	0.13819641	1.487601498	0.257734535	0.544409458
Gmnn	-0.165476982	0.399823184	0.257756167	0.544409458
Cpm	0.101772536	3.502576206	0.25780883	0.544439088
Abhd13	0.08032742	5.371488515	0.257852964	0.5444507
Kdm3b	0.054305587	6.563496323	0.257978586	0.544634342
Tmem50a	0.057337268	4.443127051	0.25813779	0.544888815
Pcbp1	0.089240128	4.465137769	0.258286235	0.545120507
Coro2a	0.061644925	4.500809542	0.258388006	0.545128646
Lpcat4	-0.056222795	4.777041142	0.258411188	0.545128646
Mapkapk2	-0.048302159	5.13434684	0.25843232	0.545128646
Slc2a4rg-ps	-0.110218888	2.430948475	0.258476091	0.545128646
Dnmt1	0.052624728	5.244681025	0.258483509	0.545128646
Chrnb2	-0.068555334	4.428347778	0.258829651	0.545580105
Egln3	0.100458449	2.228103101	0.258844106	0.545580105
Tlr3	0.131331581	3.178779311	0.258852759	0.545580105
Gadd45gip1	0.096206836	2.166408195	0.25886073	0.545580105
Thoc3	0.077496442	3.218759532	0.258891155	0.545580105
Golgb1	0.047806072	6.571589469	0.259295236	0.546349949
Med22	-0.075000851	3.428179109	0.259425572	0.546542857
Xkrx	0.146005981	0.623441202	0.259492762	0.546602692
Mrpl41	0.077305305	3.677277005	0.259561189	0.546665113
Tbc1d17	0.082368125	4.024695696	0.259648585	0.54669408
5830417I10Rik	-0.06066013	4.349410251	0.259652532	0.54669408
Zfp618	-0.071593019	4.83396871	0.259833728	0.54691377
Pola2	-0.094940622	2.083781133	0.259863329	0.54691377
Kirrel3	0.159265397	9.202472171	0.259907766	0.54691377
Uba7	-0.148600815	1.220552211	0.259917584	0.54691377
Ntn4	0.116739259	3.976650293	0.259950925	0.54691377
Lrrc36	0.136298935	2.595102953	0.260116182	0.547149436
Aar2	-0.051238938	4.486420576	0.260140592	0.547149436
Spin1	0.046797797	7.010023013	0.26025518	0.547308758
Arpc1a	0.047108165	5.750653428	0.260386942	0.547458218
Fam69b	-0.057150106	4.649274072	0.260403948	0.547458218
Plat	-0.067118947	4.965575205	0.260538259	0.547563231
Zfp54	-0.13446621	1.178723612	0.260566037	0.547563231
Ocel1	0.110796574	1.639374097	0.260570467	0.547563231
Ice2	0.045281918	5.65617511	0.260713846	0.547782842
Zfp27	0.06521287	4.370839732	0.260815636	0.547915019
Xab2	0.072561556	4.314614316	0.2608585	0.547923384
Accs	-0.113187146	1.909029452	0.260919724	0.547970306
Iqck	0.079463786	3.663787109	0.26097486	0.54800443
Plk1	-0.159245643	0.405882368	0.261046989	0.54807422
S100a13	-0.146166254	0.984064767	0.261183017	0.548278127
ND6	0.166905675	2.856875384	0.261279555	0.548374744
Zfp280c	-0.048906688	6.344654501	0.26130687	0.548374744
Trmt10b	0.063565809	3.923361271	0.26150646	0.548621424
Ccdc126	-0.070732557	3.564730703	0.261533908	0.548621424
Atg4a	0.069476913	4.505029641	0.26154121	0.548621424
Vsnl1	0.052928883	7.759219005	0.261585299	0.548632241
2810001G20Rik	0.101155628	2.550575682	0.261665982	0.548719794
Cdk5	-0.066851209	4.657421898	0.26176119	0.548837775
Tro	-0.06319803	6.38001019	0.261841095	0.548909808
Zfp938	-0.050977353	5.371290099	0.261927549	0.548909808
Tfap4	-0.110704357	2.172923893	0.261943217	0.548909808
Nipa1	0.042436585	6.10874568	0.261984447	0.548909808
Aatf	0.049158108	5.915708034	0.262027573	0.548909808
Gm7173	-0.14294701	2.383836054	0.262029256	0.548909808
Gabrg2	0.117862581	7.714828788	0.262223498	0.549061705
Tmco3	-0.053306161	4.67946939	0.2622366	0.549061705
Arpp21	0.066338337	9.896642253	0.262246941	0.549061705
Xpo1	-0.055733873	7.108783722	0.26229474	0.549061705
Sirt5	0.074429847	3.55623105	0.262325388	0.549061705
Dip2c	0.072845375	9.602111693	0.262343401	0.549061705
Ptchd1	-0.104402217	5.758658806	0.262406145	0.549061705
Aldh9a1	0.078748859	3.782730382	0.262413468	0.549061705
Il11ra1	-0.100965045	2.629560368	0.262594312	0.549358528
9130221H12Rik	-0.13791207	0.77849605	0.262719262	0.549538346
Sepsecs	0.050049663	5.425865616	0.26282275	0.549601822
Rpgrip1l	0.065075691	6.476289531	0.262861355	0.549601822
Fem1b	0.075582854	6.564462332	0.262866611	0.549601822
Ift57	-0.046814366	6.393644641	0.262920802	0.549633577
Ppp2r5b	0.075744321	4.748882472	0.263061648	0.549846446
Sbno2	-0.078537724	4.771171102	0.263143085	0.549935096
2310009A05Rik	0.094713584	2.454925562	0.263215071	0.550003971
Cdk11b	0.054268089	4.671701192	0.263409791	0.550277304
Rcan1	0.056563541	5.669418639	0.263454283	0.550277304
Tnc	-0.086996288	3.752114897	0.26346575	0.550277304
Tec	-0.086204428	3.070038851	0.263539356	0.550277304
Lhpp	-0.100778964	3.660272478	0.263553481	0.550277304
Pard6b	0.098763689	2.754680697	0.263590411	0.550277304
Jrkl	0.120493088	2.923373901	0.263619222	0.550277304
Fip1l1	0.049039387	7.29168792	0.263732481	0.55042808
Ctc1	0.07308254	3.746083548	0.263769573	0.55042808
Csrnp1	-0.085656805	3.303275355	0.263845437	0.550476039
Stxbp5l	0.068781238	9.506336772	0.263880033	0.550476039
Mcoln1	-0.054985383	4.705496817	0.263909745	0.550476039
Adcyap1r1	-0.044310319	7.269691544	0.263967296	0.550514598
Cox19	0.107635309	4.115463323	0.264055901	0.550551784
Rpp14	0.060585534	3.740122371	0.264063263	0.550551784
Aim2	-0.077010277	2.913580599	0.264200233	0.550747419
Nbeal1	0.065565473	7.854829558	0.264235261	0.550747419
Wdr46	-0.091115925	2.50808272	0.264309059	0.550819765
2900026A02Rik	-0.060640696	5.772733103	0.264383067	0.550892531
Rps13	0.087562508	3.247449864	0.264525352	0.551055576
Eif4a2	0.084570323	7.313955708	0.264539524	0.551055576
Pdlim7	-0.080877739	3.934328252	0.264753727	0.551420265
Rrp7a	-0.059413636	3.859980716	0.264948273	0.551743914
Htr2c	-0.135814524	6.980207718	0.265030759	0.551834139
Vps11	0.052052886	5.012019137	0.265092258	0.551880646
Ghitm	0.089431863	6.543134487	0.265342791	0.552297812
Tnni1	-0.18922676	0.509676689	0.265371025	0.552297812
Def8	0.062586028	4.917042606	0.265490617	0.552431064
Zscan26	0.046332976	6.328460066	0.265630224	0.552431064
Birc3	-0.112060231	1.956288734	0.265668053	0.552431064
Khsrp	0.052829442	5.041023872	0.265681237	0.552431064
Acad10	0.082169089	3.705937128	0.265700713	0.552431064
Zfp251	-0.056433551	4.774689944	0.265708272	0.552431064
Rps15	0.09812254	3.714541414	0.26570959	0.552431064
Pdcl3	-0.064468273	3.389634169	0.265748665	0.552431064
Gm996	-0.088389677	5.69384141	0.265812444	0.552482148
Ppp1r15b	0.067402983	5.292616028	0.265952075	0.552690849
Glipr2	-0.134381456	0.857388926	0.265996207	0.552701055
Frmd8	-0.071327131	4.063538156	0.266071214	0.552775402
Nsfl1c	-0.047940192	5.342689192	0.266279925	0.553127463
R3hdm4	-0.060008396	5.141302497	0.266444694	0.553388154
Lonp1	0.079609244	4.22475779	0.266529164	0.553482019
Amacr	0.072718867	2.683813225	0.266856432	0.554079982
