Gene	logFC	logCPM	PValue	FDR
Arsj	-0.092114948	3.428234542	0.392286241	0.773721084
Slc22a23	-0.040589283	7.649624209	0.392500975	0.774037016
Zhx1	-0.034967907	6.144595303	0.39287651	0.774528879
Rwdd3	0.082890061	2.693649382	0.392957836	0.774528879
Pkm	0.044873383	8.213469671	0.392958917	0.774528879
Fbxw9	-0.05626918	3.523913724	0.392968736	0.774528879
Fam222a	0.052544395	4.388142611	0.393111441	0.774622925
Simc1	-0.038285632	5.241697151	0.393125638	0.774622925
Notch4	-0.09964337	3.099024548	0.393333143	0.774924184
Sh3tc1	-0.093005835	2.449435043	0.393584013	0.775220963
Haus2	-0.049029918	3.965332314	0.393593052	0.775220963
Tcea1	0.03801515	5.939679905	0.393830313	0.775580612
Tbc1d24	-0.03607874	6.460668516	0.393950128	0.775649909
2610507B11Rik	-0.047083573	7.388770955	0.393977864	0.775649909
Gm5069	-0.100036833	1.12240655	0.394037284	0.775649909
2310022B05Rik	0.054357672	5.413185505	0.394162112	0.775649909
Rab26os	0.137473188	0.390697084	0.394202935	0.775649909
Abca2	-0.045993613	7.734862803	0.394222343	0.775649909
Heatr6	0.039287196	4.760223337	0.39424816	0.775649909
Sema4d	0.036188343	6.482493721	0.394310821	0.775665636
Neb	-0.103463085	2.032240635	0.394507545	0.775945045
Frk	-0.118319533	1.211193817	0.394568503	0.775957379
Edem2	-0.043460609	4.366490362	0.394701892	0.776112131
Fam163a	-0.071142457	3.356507707	0.394831681	0.776163745
Lrig2	0.040963994	7.272556378	0.394878062	0.776163745
Ikbip	0.068324482	3.36143	0.394892246	0.776163745
Acbd5	-0.032653309	6.185123512	0.395008687	0.776192426
Trappc9	0.039458941	7.393788461	0.395016246	0.776192426
N4bp2l1	0.040584168	5.819591403	0.395202348	0.776402892
Spata24	-0.063536895	2.673996741	0.395247558	0.776402892
Sqle	-0.055209952	5.41845399	0.395287511	0.776402892
Rasip1	-0.082556721	2.913094016	0.395482284	0.776604691
Abhd17a	-0.064190132	5.57289366	0.395499718	0.776604691
Gart	0.044329245	4.663950853	0.395601864	0.776697778
Ndnf	0.088140655	4.324321636	0.395716656	0.776712777
Herc4	-0.045402589	6.954679644	0.39575836	0.776712777
Tbc1d9b	0.045842256	6.786935155	0.395775235	0.776712777
Hprt	0.040695107	6.259796106	0.395828465	0.776712777
Sbsn	0.108264218	0.908222335	0.395895208	0.776736325
Sez6l2	-0.05069494	6.937013297	0.396089445	0.776793343
Mrps18c	-0.059437615	2.936664278	0.396233771	0.776793343
Crls1	-0.036945313	4.823560114	0.39630578	0.776793343
Ubfd1	-0.039571932	5.749829211	0.396350841	0.776793343
Rnf167	0.045308117	4.463764768	0.396374098	0.776793343
Rbm15	-0.039408724	5.818077317	0.396401384	0.776793343
Tekt5	0.08315503	1.723958945	0.396424898	0.776793343
Sypl2	-0.130538761	0.665505865	0.396451362	0.776793343
Psma3	0.032592369	6.106539588	0.396515226	0.776793343
Golt1b	0.033931615	5.414344468	0.396517681	0.776793343
Sel1l	-0.038618617	7.588987296	0.396573529	0.776793343
Apold1	-0.116153074	3.123990223	0.396584846	0.776793343
Abhd18	-0.053406881	5.511458888	0.396648669	0.776793343
Tmem100	-0.095729733	2.210593133	0.396751792	0.776793343
Tsta3	-0.049926693	3.57299866	0.396794827	0.776793343
Grb14	-0.047486155	6.154185814	0.396800208	0.776793343
Prr14	0.059421031	2.885020483	0.397097115	0.777112457
Kras	0.040009825	7.117780279	0.397135657	0.777112457
Snip1	0.053745878	3.26203116	0.397187986	0.777112457
Snhg7	0.062356976	2.881949444	0.397226835	0.777112457
Gga1	-0.038417521	4.667339173	0.397270489	0.777112457
Sncaip	-0.055963836	5.063228701	0.397291829	0.777112457
Malat1	0.041560401	13.34917276	0.397744867	0.777789754
Rpl13	-0.070172781	4.343652797	0.397759866	0.777789754
Rab27b	0.058031271	5.892137467	0.39780254	0.777789754
5730422E09Rik	0.067161947	4.499457581	0.397922669	0.777917436
Ddx18	0.045331069	4.080554642	0.398146479	0.778156951
Usp16	0.031572728	5.839682783	0.398154871	0.778156951
Zfp108	0.059821825	2.994253448	0.398438458	0.778603951
Ivns1abp	0.039530655	7.769112699	0.398670391	0.778854521
Smarcd2	-0.048066294	3.879489943	0.398676467	0.778854521
Ddb2	0.056803927	4.344745498	0.398841769	0.778905159
Gucy2e	-0.109657419	1.167979598	0.398913071	0.778905159
Epha10	-0.038593419	5.388504246	0.398983904	0.778905159
Vps37d	-0.081047084	2.781450657	0.398994254	0.778905159
Syf2	-0.050845986	3.441441933	0.399029241	0.778905159
Taf1b	0.043158569	6.234058739	0.399077201	0.778905159
Slc35a1	0.036019757	5.186404219	0.399155506	0.778905159
Tor1b	-0.038600754	5.079887017	0.39917263	0.778905159
Nostrin	-0.082215101	3.371032613	0.399247783	0.778905159
Acp6	0.040624845	4.188752931	0.399251337	0.778905159
Cpeb1	-0.044142635	6.714023717	0.39947053	0.779173936
Cdc42ep3	0.038059052	4.925491888	0.399498934	0.779173936
Dcun1d3	-0.037951055	5.595727976	0.399664831	0.779235689
Ndufv3	0.040811012	4.287180042	0.399709757	0.779235689
Eif2b3	0.047517779	4.503407071	0.399721268	0.779235689
Cnot3	-0.042983843	4.165416685	0.39975027	0.779235689
Tmem109	-0.044308391	4.755989991	0.39980968	0.779244444
Bnip3l	0.038398739	5.986291671	0.400073275	0.779394338
Mydgf	-0.055386966	3.494634085	0.400151874	0.779394338
Slmap	-0.038583279	7.64842399	0.400205925	0.779394338
Zbtb14	0.049598248	3.881715428	0.400253106	0.779394338
Sh2b2	-0.071952737	2.887683732	0.400262418	0.779394338
Nup43	-0.080269295	1.750360712	0.400265575	0.779394338
Rundc3a	-0.048181322	6.426568864	0.400290506	0.779394338
Taok3	0.041732072	5.669103432	0.400326023	0.779394338
Mybl2	0.108136659	0.955655524	0.400462919	0.779456951
Tbc1d31	0.041564748	4.534227974	0.400468051	0.779456951
Agt	0.128443529	3.31844298	0.400760937	0.779831408
Ddx42	0.034172514	6.086683485	0.400770359	0.779831408
Pak6	-0.054992148	5.447964073	0.400853791	0.779886802
Dip2a	0.035051431	6.809369722	0.400910079	0.779889377
Psmg3	-0.081246833	2.144540753	0.401043169	0.77993313
Vps9d1	0.043416661	4.336517301	0.401145307	0.77993313
Zcchc24	-0.040085617	5.959269435	0.401297298	0.77993313
Thpo	-0.088640315	2.12069923	0.40133319	0.77993313
Zfp574	-0.063045827	3.974896705	0.401342212	0.77993313
Khdrbs1	0.032418792	6.49865294	0.401374286	0.77993313
Zfp652os	0.120127908	0.566487513	0.401387261	0.77993313
Cacul1	-0.036410645	6.790109564	0.401400417	0.77993313
Smek1	0.037220534	7.003427301	0.401427278	0.77993313
Ubl5	-0.065687841	3.312384614	0.401591265	0.780144914
Dapp1	-0.057854838	3.339053938	0.40176305	0.780281874
Grm8	-0.094878454	8.326308991	0.401771751	0.780281874
Fyttd1	0.034209116	6.514948962	0.402157926	0.780882073
Rnf185	0.035041713	5.03883936	0.40220136	0.780882073
Dbf4	0.07969971	2.115986197	0.4022459	0.780882073
Mau2	0.033194819	6.647106612	0.402476965	0.781078061
Ltbp3	0.048184473	4.434103748	0.402496816	0.781078061
Ccdc18	0.078889829	2.161574647	0.402512001	0.781078061
Ddit4l	-0.051883607	3.612508225	0.402627235	0.781093422
Abcb6	-0.053823018	3.620455622	0.402630015	0.781093422
Med8	0.048541424	3.527906998	0.402800944	0.781173638
Zfp949	-0.03632355	5.563439553	0.402802446	0.781173638
Alyref	-0.066253456	2.547729073	0.402884184	0.781173638
Aven	-0.056350996	4.591872772	0.403024205	0.781173638
Lats2	0.042964426	5.33821532	0.403041646	0.781173638
Ift46	0.039901475	4.483208141	0.403170993	0.781173638
Ssr3	0.039171453	6.45878777	0.4032461	0.781173638
Zfp260	0.035546834	5.665409515	0.403253327	0.781173638
Fbxo45	-0.044118226	4.929675386	0.403330716	0.781173638
Gpr101	-0.099046278	2.562708138	0.403414807	0.781173638
Hibadh	0.050869178	6.365783026	0.40343622	0.781173638
Zfp612	0.039473844	5.193700798	0.403443497	0.781173638
Gprc5c	-0.089081631	2.406590252	0.403450441	0.781173638
Gstm7	0.077031357	2.366675179	0.403481088	0.781173638
Plp1	-0.062266109	9.231563382	0.403497188	0.781173638
Lyrm5	0.056905824	3.869275694	0.40361546	0.781185258
Gpr26	0.036881629	6.28622931	0.403668335	0.781185258
B4galnt1	-0.044604035	5.345324321	0.403668357	0.781185258
Cpsf7	0.032138201	5.956427332	0.403804581	0.781329869
Rusc1	-0.050074535	5.73326059	0.403853214	0.781329869
Erp44	-0.044577917	6.933171979	0.403987734	0.781396366
Gimap6	-0.11117043	1.560674082	0.404001953	0.781396366
Rps17	-0.060176808	3.844612493	0.404052797	0.781396366
Tox4	0.037640946	5.387835602	0.404346649	0.78164837
Pisd	0.041879497	5.476705361	0.40441699	0.78164837
Ckb	0.058379789	8.34579073	0.404450881	0.78164837
Arl6ip1	-0.05280348	6.784702203	0.40445401	0.78164837
Dbn1	-0.04639047	6.184144713	0.404498578	0.78164837
Atad1	0.033465276	7.154664237	0.404551343	0.78164837
Hist1h4f	-0.082593054	1.792558032	0.404650545	0.78164837
Zfp58	0.047943936	3.871607382	0.40469489	0.78164837
Usp35	-0.047860387	4.342027366	0.404764629	0.78164837
Phactr3	-0.049266433	7.493725161	0.404773099	0.78164837
Ccnyl1	-0.046543813	5.993310126	0.404844155	0.78164837
Huwe1	-0.03496206	9.127236831	0.404844166	0.78164837
Dyrk2	-0.044420254	4.598348635	0.405160496	0.78214101
Ndufa7	0.037466922	4.601918955	0.40526017	0.78214101
l7Rn6	-0.034499097	4.825301428	0.405264691	0.78214101
Sike1	0.037529235	4.654794898	0.405375925	0.782249286
Dusp7	-0.046755922	5.855466776	0.405665465	0.782701562
Rbm17	0.034279167	4.97038742	0.405785852	0.782735855
Adrb2	0.092461965	1.541062505	0.405817463	0.782735855
Phf13	0.102617798	3.437346467	0.405883078	0.782735855
Prrg3	-0.040918045	4.868956038	0.405903899	0.782735855
Lrp1	-0.04707076	8.924036321	0.40607001	0.782900133
Snapc4	-0.042219484	4.216480427	0.406099442	0.782900133
Dsg2	0.067543342	2.994737972	0.406255786	0.783095143
Phykpl	-0.056841681	3.217072238	0.406326395	0.783124859
Plppr3	-0.04759924	4.622843397	0.406557134	0.78345117
3110035E14Rik	0.041792822	7.322973212	0.406606133	0.78345117
Ppp1r14a	-0.098505264	2.220820349	0.407122463	0.784259084
Ptms	-0.04922396	5.913871864	0.407135979	0.784259084
Lrrc23	0.14123978	0.834833743	0.407260668	0.784392781
Ppp3r1	-0.045565315	8.630499125	0.407483803	0.784640494
Erich6	-0.104596813	1.166381132	0.407581834	0.784640494
2810468N07Rik	-0.057655385	3.908377019	0.407596417	0.784640494
Trpm2	-0.041000938	4.544531209	0.407617872	0.784640494
Cbx2	-0.076455995	1.960957082	0.407665778	0.784640494
Stk39	0.051586703	7.688512679	0.407821856	0.784767722
Gdap2	-0.031179125	5.832114057	0.407878543	0.784767722
Cers4	-0.037965433	5.353707809	0.407897805	0.784767722
Emg1	0.040118378	4.074438799	0.408093087	0.784913047
Coro1b	-0.052423743	4.481150297	0.408130712	0.784913047
Scamp5	0.040519798	7.48951845	0.408139295	0.784913047
Pmm1	-0.043092768	5.201758186	0.408384796	0.785148249
Taf1d	-0.034946374	5.574135056	0.408418003	0.785148249
Vps13a	-0.053279678	8.333366705	0.408427601	0.785148249
Kri1	0.046346263	3.448064045	0.408579422	0.785192857
Rnf146	-0.039655033	6.674690647	0.408611994	0.785192857
Cpe	-0.045853787	9.511059596	0.40863659	0.785192857
Man2c1	0.038979438	4.580035557	0.408672158	0.785192857
Nadsyn1	0.062372075	3.171094599	0.408864117	0.78541018
Frat2	-0.1188353	0.824728436	0.408895976	0.78541018
Rbck1	0.034084447	5.383256767	0.409018367	0.785476291
Chpf	-0.061491251	5.303279169	0.409119501	0.785476291
Cd84	-0.081255967	1.98025149	0.409205761	0.785476291
Foxm1	-0.146330973	0.112257582	0.409270223	0.785476291
Pwp2	-0.054853514	4.066752142	0.409304196	0.785476291
Madd	-0.036208338	6.969479868	0.409321438	0.785476291
Uevld	0.039644986	4.243393611	0.409419971	0.785476291
Bcl7c	0.118386713	0.535711096	0.409424674	0.785476291
Commd3	0.045183271	4.206867932	0.409428617	0.785476291
Dnaja1	-0.047283422	6.406751582	0.409510362	0.785526907
Cluap1	0.041589223	5.123251203	0.409568055	0.785531378
Commd7	-0.041506738	4.122260002	0.409696822	0.785672145
Cep85	0.036161353	5.019076711	0.409755081	0.785677682
C77080	0.048960053	4.099546565	0.410072348	0.786179779
A230009B12Rik	0.081475287	2.631081266	0.410159525	0.786240679
Tmbim4	0.038247428	4.293205678	0.410317296	0.786321034
Llgl1	-0.048876151	5.019028109	0.410370783	0.786321034
Slf1	-0.057957535	6.873366578	0.410405468	0.786321034
Aes	-0.063078687	5.874926044	0.410541238	0.786321034
Sft2d2	0.053081977	4.889576839	0.410571083	0.786321034
Sorcs1	0.064385879	8.118495114	0.410574774	0.786321034
Ccnt2	0.042470436	7.256492154	0.410620755	0.786321034
Zfp512b	0.035991452	5.549859501	0.410662485	0.786321034
Pdk4	-0.085454062	3.0622749	0.410700203	0.786321034
Nhsl1	-0.036865814	5.582893307	0.410854566	0.786453002
Adcy5	-0.038248394	8.267991122	0.410879985	0.786453002
Tvp23a	-0.038070139	5.019324887	0.410973359	0.786525626
Tor2a	0.054615783	3.484811861	0.41114032	0.786739042
Pgm5	0.074636638	3.867872102	0.411346199	0.787026863
Enox1	0.066803373	8.721192167	0.411548428	0.787276158
Ik	0.043731435	4.761055354	0.41163018	0.787276158
Ppp1r36	0.107391507	0.94412459	0.41164295	0.787276158
Adipor2	0.051873848	6.486771099	0.411925435	0.787709391
Dnaja2	0.03658362	6.353164331	0.412064561	0.787709391
Arsa	-0.061684077	3.881393096	0.412152119	0.787709391
Prss35	-0.091869824	1.743754236	0.412206535	0.787709391
Tril	-0.059660826	5.549409706	0.412254148	0.787709391
Dll4	-0.12460314	1.954781283	0.412256254	0.787709391
Cep57l1	0.055015757	4.478144534	0.412258083	0.787709391
Ppil6	0.067247061	4.090178392	0.412436035	0.787919201
Txnrd3	-0.081975948	1.851649045	0.412503466	0.787919201
Ccnjl	-0.074383059	3.836307567	0.412587376	0.787919201
Gdpd1	0.035634867	5.600186266	0.41264798	0.787919201
Gja1	-0.056451899	7.174913216	0.412696373	0.787919201
2300009A05Rik	0.043764707	4.278467552	0.412701071	0.787919201
Capn2	0.035260918	5.632082013	0.412969037	0.788257808
Npat	-0.038750111	6.493669439	0.413041447	0.788257808
Spcs2	0.031890584	5.733887009	0.413045091	0.788257808
Tead4	-0.102379674	1.385356586	0.41331035	0.788645229
Pced1b	0.069247662	4.609178463	0.413359262	0.788645229
Mchr1	0.05605367	3.323425094	0.413518729	0.788734716
Sun1	0.031100176	6.988783986	0.413558637	0.788734716
Glg1	0.035108284	7.225294803	0.413572929	0.788734716
Prtg	0.062134354	4.071738907	0.413738977	0.78894535
Gm16712	-0.14613898	0.217387963	0.414028044	0.789264087
Ovol2	0.05523058	3.22720251	0.414042615	0.789264087
Cbx1	0.034221416	4.773630623	0.414093825	0.789264087
Mrps27	0.044118105	5.261850733	0.41412863	0.789264087
Il13ra1	-0.070033506	2.915645817	0.414255512	0.789329331
Serf2	-0.050791764	4.136169619	0.414274123	0.789329331
Gpr37	-0.062697938	5.441327518	0.414419015	0.7894063
Rnf214	0.036734113	5.784079145	0.414425789	0.7894063
Eif1	0.05200505	5.534597798	0.414548053	0.789533197
Chfr	-0.039335394	6.165673178	0.414858111	0.79001768
Larp4	0.033808575	6.093288826	0.414974296	0.790132889
Dld	0.037627032	5.884776884	0.415194773	0.790237458
Mib1	-0.040180071	7.963354638	0.415204007	0.790237458
Rbm26	-0.045782101	7.602062451	0.415240124	0.790237458
Ybey	0.071217105	2.425287002	0.415293728	0.790237458
BC035044	-0.108014543	1.794562098	0.41533168	0.790237458
Atf6b	-0.052396714	4.510745268	0.415363377	0.790237458
Pstpip1	-0.125877332	0.526925147	0.415488032	0.79036864
Mob1a	0.040929146	4.304794782	0.415696496	0.790592228
Zscan18	-0.049808432	3.421373367	0.415729446	0.790592228
Acbd4	0.050965159	3.651306829	0.41580263	0.790592228
Gins3	0.080974874	1.710679322	0.415828445	0.790592228
Cd180	-0.126323029	0.927057325	0.415991094	0.790795503
Phtf1os	-0.085962067	1.737412815	0.416112426	0.790920189
Ccdc71	0.041225378	3.739625061	0.416216051	0.791011191
Col4a3	-0.122305881	0.623831147	0.416395049	0.791245393
Phtf1	-0.042534562	6.452243594	0.416531379	0.791398466
Arpc5l	-0.035046518	5.047981518	0.416689113	0.791525383
Lamp5	0.044522634	5.61760615	0.416709748	0.791525383
Tmie	-0.123741096	0.792902243	0.416822756	0.791550205
Spa17	0.123431804	0.813613334	0.416834388	0.791550205
Snx11	0.036162986	4.43383225	0.416924898	0.791616136
Anpep	0.109289928	1.837390121	0.417053202	0.791753797
Hbegf	0.06005564	3.006243192	0.417226275	0.791976403
Mfn1	0.034695654	6.918259738	0.417307671	0.792024953
Rgmb	-0.030189103	5.583969417	0.417402944	0.792099823
Opalin	0.060195415	4.239101903	0.417591325	0.792351338
Mbtd1	-0.040255552	7.18219267	0.417672942	0.792400238
Trove2	0.03991122	6.638346516	0.417770441	0.792465963
St6galnac2	0.0818645	1.825060237	0.417897768	0.792465963
Ptpn4	0.041378242	8.281467341	0.417904954	0.792465963
Atrip	0.033137268	5.087568297	0.417930989	0.792465963
St7	-0.054307927	7.903849927	0.418060145	0.792550861
Mrfap1	-0.053444233	5.574667375	0.418110887	0.792550861
Arl6ip4	0.068921502	2.429659926	0.418156655	0.792550861
Zfp41	-0.064529853	3.051157909	0.418199189	0.792550861
Trpc1	-0.034555956	6.794382777	0.418296189	0.792628823
Vps36	-0.04815092	3.808133533	0.418515971	0.792939392
Pnpla2	-0.078247986	2.859294669	0.418628801	0.793047271
Nr2c2	0.038674558	7.673134981	0.418793364	0.793193668
Lonp2	-0.038699699	6.86086143	0.418852827	0.793193668
Polr3d	-0.06267124	2.585441833	0.418896816	0.793193668
Stx18	-0.046303839	6.52004488	0.418956953	0.793193668
Gsta3	-0.080515652	1.779443158	0.41898559	0.793193668
Actn2	0.044794374	4.961396755	0.419160074	0.793418129
Dync1li1	-0.029420765	6.081302257	0.41931178	0.793501933
Serpina9	-0.083838976	1.952156139	0.419408266	0.793501933
Emp1	0.113035403	0.799292267	0.419472879	0.793501933
Chchd5	0.095943872	1.382186842	0.419513013	0.793501933
Fam49b	-0.041658697	8.29143059	0.419537243	0.793501933
Pip5kl1	-0.087721525	1.75242651	0.41953989	0.793501933
Zmynd19	-0.051307859	3.840522957	0.419700073	0.793699099
Brca2	0.078274423	3.47479624	0.419761645	0.793709752
Hlcs	-0.047313939	4.91436963	0.420041389	0.794069476
Ern1	0.03946307	4.914798147	0.420063816	0.794069476
Relb	0.081600567	2.304706354	0.420240429	0.794218368
Spag16	-0.06785176	5.177915332	0.420279063	0.794218368
4932416H05Rik	0.086571067	1.853732566	0.420310503	0.794218368
Zfp114	0.127386794	0.566499388	0.42045736	0.794237339
Atp6ap1	0.045290553	6.696117387	0.42055061	0.794237339
Mrpl30	-0.039612766	4.300913677	0.420568667	0.794237339
Vill	-0.11916088	0.83686554	0.420599494	0.794237339
Pop1	-0.046480951	5.195658908	0.420600421	0.794237339
Rpl3	-0.057112195	6.002389646	0.421137454	0.795097762
Mef2a	0.039709578	8.270514681	0.421277218	0.795097762
Tmem98	-0.099457295	2.887105439	0.421483616	0.795097762
Tfr2	-0.099782679	1.282549219	0.421488675	0.795097762
Npsr1	-0.101356283	3.384257754	0.4214924	0.795097762
Cds2	0.04630414	8.726402888	0.421505986	0.795097762
Rtfdc1	0.030081441	5.515730247	0.421513228	0.795097762
Lrrfip1	-0.039526004	7.330490634	0.421546615	0.795097762
Celf4	0.050641785	8.683652373	0.421563208	0.795097762
Eif1ax	0.043131452	4.621657822	0.421621228	0.795097762
Sap30	0.091905355	2.034412338	0.421718237	0.795097762
Sept5	-0.05690348	7.092175884	0.421728505	0.795097762
Rapgef6	0.045432172	7.819844648	0.421826479	0.795176818
Lpar6	0.067293914	2.259080882	0.421972909	0.795228322
1110020A21Rik	0.100569743	1.157366841	0.421984751	0.795228322
Zfp939	-0.038216103	4.824404953	0.422042558	0.795228322
Smarcc1	-0.037592695	6.728861661	0.422144418	0.795228322
Actr2	-0.039030055	7.765281594	0.422182233	0.795228322
Atp1b2	-0.046787531	7.027128189	0.422190073	0.795228322
Cdadc1	0.028966543	6.423193196	0.422260858	0.795256081
Srcin1	-0.038074932	7.796292679	0.422374429	0.795332634
Ppfia2	-0.072463631	9.315446806	0.422428321	0.795332634
Rps26	-0.062137443	3.688541861	0.42262979	0.795332634
Fzd3	0.039824509	7.849087573	0.422681371	0.795332634
9430015G10Rik	0.034870925	4.434147188	0.422709893	0.795332634
Bmp4	-0.152807845	0.766092426	0.422776884	0.795332634
Sipa1l3	0.041891044	6.322250711	0.422904303	0.795332634
Pcf11	-0.032817603	6.731582974	0.422984547	0.795332634
Slc16a7	-0.057875014	6.380600738	0.423006716	0.795332634
2410002F23Rik	-0.045983343	4.615608065	0.423014397	0.795332634
Zfp354b	-0.070297038	2.900839024	0.423041943	0.795332634
Prps1	-0.039991009	4.447288398	0.423100723	0.795332634
Fbxl3	0.033227499	7.073898001	0.423134128	0.795332634
Rasa4	-0.076708562	2.143880774	0.423174571	0.795332634
Kdm2a	-0.031554458	7.261848231	0.423185877	0.795332634
P4ha1	0.046616082	7.041733907	0.423246571	0.795332634
Cyp2d22	0.059695709	3.827995572	0.423254403	0.795332634
Recql	-0.040021949	4.362589698	0.423423229	0.795432736
3830406C13Rik	0.04259878	4.465513086	0.423490291	0.795432736
Ephx4	0.04052823	5.458643117	0.423607588	0.795432736
Natd1	-0.04669991	3.752036651	0.423612132	0.795432736
Fancl	-0.058911227	4.638541952	0.423614857	0.795432736
Wipf1	-0.045286149	5.054969622	0.423644033	0.795432736
Manea	-0.040857171	5.472835606	0.423793455	0.795608008
Cstad	-0.086059698	3.020740474	0.424099445	0.795798778
Anxa2	0.073673442	2.878671167	0.424169699	0.795798778
